id,registry_id,company_name,trade_name,acronym,activity_code,legal_form_code,employee_band,employee_estimate,has_employees,company_category,founded_date,country_code,signal_source,filter_version,extracted_at,match_keyword,composite_score,confidence,score_breakdown,rank,notes,website,linkedin,linkedin_followers,qa_status,qa_notes,reviewed_at,merged_to,created_at,updated_at,city,address
ce3f26e6-be11-4cfc-8004-f0d8bdefe6b7,888487592,DRONESJL,,,74.20Z,5710,NN,0,false,PME,2020-09-02,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],522,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
d1d064a8-6a6c-4136-b26e-1769c8174626,898042221,NUMERIDRONE,,,74.20Z,5710,NN,0,false,PME,2021-04-06,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],523,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
99b79de7-dc22-4fb0-bd96-827890c6e917,888055704,RIVIERA DRONE CONCEPT,,,74.20Z,5710,NN,0,false,PME,2020-08-06,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],524,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
6533f8cc-4e55-472b-b0b3-29e9d2a200a3,891720054,DRONE AND SON,,,59.11B,5710,NN,0,false,PME,2020-11-22,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],453,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
c8b99c5a-397a-4461-b667-38e91e0e3500,892617358,PLANDRONE,,,74.20Z,5710,NN,0,false,PME,2021-01-02,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],454,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
eaaa2b17-df01-435a-9de2-df16b6d44e1e,901244905,MAYOTTE DRONES,,MD,74.20Z,5710,NN,0,false,PME,2021-07-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],507,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
7fece01d-95e4-4190-b7da-0aca05ad2091,900015348,ANTILLES DRONE,,,59.11B,5710,NN,0,false,PME,2021-05-26,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],508,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
5e87bbc7-5a94-4636-b126-a3a67fb64d4c,898393657,HURACAN DRONE,,,74.20Z,5710,NN,0,false,PME,2021-04-10,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],509,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
835bb993-dd37-4016-a340-7888521f399d,499216513,CONTROLE ELECTRONIQUE LE SUAVE FRANCIS CELF,,,82.99Z,3220,NN,0,false,PME,2007-07-15,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,13,low,[object Object],510,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
61506672-46e5-4cf2-825d-f03d559b27d5,431856400,LES COURS ACQUAVIVA,,,85.52Z,9220,00,0,false,PME,1999-10-24,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,13,low,[object Object],451,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
daf0698b-9979-4874-898c-a5e62faca8be,910416270,DANDELION DRONE,,,74.20Z,5710,NN,0,false,PME,2022-01-18,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],452,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
c702d548-6d66-45b8-9390-406d58646b28,952338713,AERODRONE MULTISERVICES,,,81.22Z,5499,NN,0,false,PME,2023-04-10,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],469,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
7a3b2e98-444a-4ac6-ad42-fde186fefa25,952705580,S-C DRONE SERVICES,,,81.22Z,5499,NN,0,false,PME,2023-05-03,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],470,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
4d326ce2-1d33-4264-ba2b-425e139053c3,881685788,CAPACITY-DRONE,,,59.11B,5710,NN,0,false,PME,2020-02-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],472,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
97672136-768d-46b8-9b86-78e545d64884,910685940,VDRONE PRODUCTION,,,59.11B,5710,NN,0,false,PME,2022-01-02,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],473,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
02322805-8292-4991-b6fd-dcfbe2a88b6e,814984613,VIDEO DRONE INTERNATIONAL,,,59.11A,5710,NN,0,false,PME,2016-01-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],474,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
7993be1b-5f80-432d-9298-49b47ceae8d9,879899557,BORDEAUX DRONE STORE,,,74.20Z,5710,NN,0,false,PME,2019-12-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],485,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
3f73f5c5-43f2-4710-af81-a9ed913ad82a,911549160,DRONES ET VINS IMPULSIONS,,,59.11B,5710,NN,0,false,PME,2022-03-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],491,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
c62a8346-669f-4063-9d4f-15271c889d86,914112404,SARL DRONE VISUAL INSPECTION,,,33.16Z,5499,NN,0,false,PME,2022-05-12,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],492,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
2dbe9429-546a-4682-8fa9-938c7e4cf4ae,910796390,OLI-R DRONE,,,74.20Z,5710,NN,0,false,PME,2022-02-22,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],493,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
02ce3049-571c-4cae-9312-1a87353ca658,879952984,TD DRONE,,,81.29A,5710,NN,0,false,PME,2019-12-13,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],494,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
f7ed7422-6662-46c6-8f64-d57321b473bc,880179395,HASHTAGDRONE,,,59.11A,5710,NN,0,false,PME,2020-01-02,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],495,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
cc553ea5-c037-42e6-be56-f56eac72cfe7,850483900,THE FRENCH DRONE,,,85.59B,5710,NN,0,false,PME,2019-06-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,low,[object Object],496,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
bd01eccf-9e16-4f37-883d-137e304d023a,922540034,VIRTUAVA,,,63.11Z,5710,NN,0,false,PME,2023-01-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,13,low,[object Object],503,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
6f597fae-4380-4334-a548-74b5386ed051,929065308,DRONE TECH TOITURE,,,71.20B,5710,NN,0,false,,2024-05-22,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,high,[object Object],504,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
cc52f7a0-a743-4cce-8884-3e5e877274b0,484354899,SARL PADRONETE TRADING LDA,,,70.22Z,2900,NN,0,false,PME,2002-01-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],505,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
9ab02347-a302-479f-9028-97b002d45c46,898562152,ODRONE64,,,74.20Z,5710,NN,0,false,PME,2021-05-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],506,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
0185b002-4350-4e53-ba9b-eed10ee7ce0a,897948519,ALPHA MOVIE DRONE,,,59.11A,5710,NN,0,false,PME,2021-03-18,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],525,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
95894f95-044f-4f78-8eea-1b2589db9920,789847563,DRONE TECHNOLOGY SERVICE,,DTS,62.02A,5710,NN,0,false,,2012-11-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],526,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
9b844ea5-4fe9-4e1a-bbf2-61bfe7a097f2,892837261,MF DRONE,,,74.20Z,5710,NN,0,false,PME,2021-01-06,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],455,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
3912cb2a-519a-4a3b-8cd3-b5eebb91b1ae,895338986,ASDRONEF,,,74.20Z,5710,NN,0,false,PME,2021-03-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],456,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
0f46bb09-9324-4de4-891b-3a395fc5ea88,890871866,INSTRADRONE MARSEILLE,,,59.11B,5710,NN,0,false,PME,2020-10-31,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],457,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
43d5c2e1-63f6-4713-b602-23b9846f84eb,890458615,DRONE 21 BOURGOGNE,,,74.20Z,5710,NN,0,false,PME,2020-10-30,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],458,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
e6d522b9-b72d-449c-a6a6-3ac6aa35f808,890350960,DRONE MEDITERRANEE,,,74.20Z,5710,NN,0,false,PME,2020-11-02,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],459,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
23eaff94-7ad0-4e88-987d-a117597a8c65,899094247,NDI - NOEL DRONE ISERE,,,74.20Z,5710,NN,0,false,PME,2021-04-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],511,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
70958c65-bbff-4d5a-9b27-9bf07dd79e75,878479435,SAS JURIS DRONE,,,62.03Z,5710,NN,0,false,PME,2019-10-19,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],512,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
921d4bb9-76ec-46fc-8561-3fb29c163e66,853832962,EVOLUDRONE,,,74.20Z,5710,NN,0,false,PME,2019-09-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],513,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
ef6416a9-664f-4017-8a4e-2d7be9466fda,981005176,DRONE SERVICES 37,,,81.29B,5499,NN,0,false,PME,2023-10-26,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],533,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
4090a83f-f3bc-4ab4-876e-6fc2224ea640,978447878,DRONE MULTISERVICES,,,81.22Z,5499,NN,0,false,PME,2023-08-03,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],534,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
c950f453-9de2-442d-83da-8c4cd3235741,987385887,DRONES EXPERTISES,,,71.20B,5710,NN,0,false,,2024-03-07,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,high,[object Object],535,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
4c6ffc0a-02e9-40d0-bfef-58317e8f7f6b,909118937,ALPHA DRONES FRANCE,,,74.20Z,5710,NN,0,false,PME,2022-01-10,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],481,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
f75ac664-e9c5-4f79-8201-f6f9987bb61f,909689804,PR DRONES,,,81.29B,5710,NN,0,false,PME,2022-01-13,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],482,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
0d7729f6-691d-48af-9578-e54f0e424465,910146620,MISSION DRONE SF,,,74.20Z,5710,NN,0,false,PME,2022-02-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],483,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
7694737e-7fac-4a9a-a7ce-e3b004d66cb3,853844496,SUAVIS,,,46.19B,5710,NN,0,false,PME,2019-09-10,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,13,low,[object Object],484,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
0be30b12-4670-46bf-a7e2-bcfbc75a6cac,853120889,DRONE IMMOBILIER,,,59.11A,5710,NN,0,false,PME,2019-09-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],514,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
c82bee72-e942-487f-b546-3219ebb1dbb7,039167101,SYND COPR DU 11-13 RUE DU 4EME ZOUAVE,,,81.10Z,9110,NN,0,false,PME,1995-12-25,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,13,low,[object Object],536,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
8db48423-941d-4814-87f0-582c6cbf606c,892571514,TOURNAGE DRONE PARIS,,TDP,77.39Z,5710,NN,0,false,PME,2021-01-04,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],460,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
1fb3b761-ace6-4fc4-af92-a1d2b501469c,891892531,DRONEINFOR,,,46.51Z,5710,NN,0,false,PME,2020-07-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],461,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
373c1853-ca13-410f-bafc-bff664485e00,892127838,SUPAIR DRONE,,SUD,85.59A,5710,NN,0,false,PME,2020-12-03,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,low,[object Object],462,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
8b86a401-d3f3-479d-8e40-827e0e4aa8ae,907756118,LR DRONE,,,74.20Z,5710,NN,0,false,PME,2022-01-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],475,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
d0537cfc-0669-4603-aa85-c147e19706ed,907709638,AXONE DRONE,,,74.20Z,5710,NN,0,false,PME,2021-11-18,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],477,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
460f6871-c171-4dc6-9b85-fd6ab323e77e,907721351,INTELLIGENCE OF DRONE,,IOD,80.20Z,5710,NN,0,false,PME,2021-11-19,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],478,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
c9155381-109f-4cf7-8541-95bf96e8284b,904593290,YANA DRONE,,,81.29B,5710,NN,0,false,PME,2021-11-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],479,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
5c8f8f23-3f25-4025-83d9-95b52d239859,880913553,AIR BTP DRONE,,,74.20Z,5710,NN,0,false,PME,2020-01-02,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],486,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
b7f71833-b687-4322-a7e7-0dc1db8a2ac7,529639650,COPROPRIETE LES ZOUAVES,,,81.10Z,9110,NN,0,false,PME,2010-10-25,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,13,low,[object Object],488,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
1cefd569-f411-4ac6-9bac-69795f5b9a41,849586946,DIOUK DRONE,,,74.20Z,5710,NN,0,false,PME,2019-03-27,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],497,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
1b85df9d-a4b1-4ae9-80f4-78bf3df7c16c,849288097,DRONE XPERT,,,74.20Z,5710,NN,0,false,PME,2019-04-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],498,,,,,pending,,,,2026-03-23T13:43:43.321359+00:00,2026-03-23T13:43:43.321359+00:00,,
ea2b876c-20ec-4534-be6d-3e3e037c97fe,877743088,DRONE ET SON,,,59.11B,5710,NN,0,false,PME,2019-09-11,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],515,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
d339c08a-471d-47ed-bf6b-5dd11888f565,852642636,DRONETEC,,,74.20Z,5710,NN,0,false,PME,2019-07-15,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],516,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
f5b1ae96-c516-43d6-97d9-c6e057163b63,901395236,ACTIVDRONE76,,,81.22Z,5710,NN,0,false,PME,2021-07-09,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],517,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
1f87e7b2-6030-4037-95a6-2d18d8ad4b1a,852687185,AFRIDRONE,,,46.69B,5710,NN,0,false,PME,2019-05-27,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],518,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
c257cc9b-6c73-4aeb-aa9c-828c1f8e6f50,902726983,AQUAVIVA,,,82.11Z,5710,NN,0,false,PME,2021-07-31,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,13,low,[object Object],519,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
007ca7c0-fc44-473f-aa1d-5e5b5c736da2,902981034,HOLDING HYDRONET,,,70.10Z,5710,NN,0,false,PME,2021-09-06,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],520,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
bf2949e0-0c36-4ab3-a397-b3f7741a7dc8,897435814,DRONE UNIVERSITY,,,85.59A,5710,00,0,false,PME,2021-03-17,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,low,[object Object],527,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
16d82da0-852b-439f-83b6-bdd2f8aa865c,897519732,EYES OF DRONE,,,81.29B,5710,NN,0,false,PME,2021-04-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],528,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
6b177216-50a3-4c9e-803d-cd498d47946c,883930042,AMG DRONE,,,74.20Z,5710,NN,0,false,PME,2020-06-05,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],530,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
330f9bf6-8567-44bf-b79c-f2fd34726d68,884635947,BOCQUET DRONE MODELISME R.C,,,47.65Z,5710,NN,0,false,PME,2020-07-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,low,[object Object],531,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
1d9b0400-f2b8-4afb-a731-3a64845322cb,885261263,LOCAPRODRONE,,,74.20Z,5710,NN,0,false,PME,2020-08-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,13,medium,[object Object],532,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
02737276-2d57-420c-8e05-8086c7670ff3,913796918,DRONE HAYS POWER,,,74.20Z,5710,01,1,false,PME,2022-05-23,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,12,high,[object Object],545,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
eb70b150-af9f-4b21-bef9-92bcb9fa7069,911109676,ABEILLE DRONE,,,74.20Z,5499,NN,0,false,PME,2022-03-07,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,12,medium,[object Object],546,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
52176bc9-afcd-493f-8b30-f4fbfea1f43d,852503200,ACTIDRONE,,,74.20Z,5499,NN,0,false,PME,2019-07-12,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,12,medium,[object Object],547,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
37b7679b-855b-4948-9f42-cc3ed9c97a39,851416636,CONSTRUAVENIR RENOV & TRAVAUX BTP,,,43.34Z,5499,NN,0,false,PME,2019-05-21,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,12,low,[object Object],551,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
a4bc49ef-1569-43cd-9cbc-6b7b69c871a3,903870707,PICSEL DRONE,,,74.20Z,5499,NN,0,false,PME,2021-09-29,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,12,medium,[object Object],566,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
0a9ff12f-464b-4961-aec2-3d44755bd4c9,901983650,DRONE D'I.D OCEAN INDIEN,,,74.20Z,5499,NN,0,false,PME,2021-07-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,12,medium,[object Object],567,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
f49e3a32-dc5f-4f04-9e91-49fd2ead9fb6,900719451,ZUAVEL INVEST,,,70.22Z,5499,NN,0,false,PME,2021-06-14,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,12,low,[object Object],570,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
cc93342e-ec60-495d-8c96-af716bd1c5df,880838339,PULV&DRONE,,,81.29B,5499,NN,0,false,PME,2020-01-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,12,medium,[object Object],571,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
9bb39f63-23ec-4754-aa49-215dfc109435,908876345,MADEMOISELLE DRONE,,,85.59B,5499,NN,0,false,PME,2022-01-02,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,12,low,[object Object],572,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
d67556c2-4b30-48cd-ae2e-6d46816aae51,981895766,WOLF DRONE SOLUTIONS,,,30.30Z,5710,NN,0,false,PME,2023-11-24,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,12,high,[object Object],573,,,,,pending,,,,2026-03-23T13:43:43.544527+00:00,2026-03-23T13:43:43.544527+00:00,,
