siren,company_name,trade_name,acronym,naf_code,legal_form_code,employee_band,has_employees,company_category,created_date,composite_score,rank,region,signal_source,filter_version,extracted_at,notes
501176937,BABELONE DRONE,,,59.11B,5499,NN,False,PME,2007-10-08,15,333,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
501068647,ACQUAVIVA TOITURES,ACQUAVIVA CEDRIC,,43.91B,5499,NN,False,PME,2007-12-03,15,334,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
500634647,JOUAVILLE ET ASSOCIES,,J ET A,43.99C,5499,NN,False,PME,2007-10-24,15,335,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
952482305,UAVSAFE ENGINEERING,,,74.90B,5710,NN,False,PME,2023-05-02,15,336,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
882167372,DRONE SURVEY,,,63.11Z,5499,NN,False,PME,2020-03-01,15,337,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
982463044,TOPODRONE SOLUTION,,,71.12A,5710,NN,False,PME,2023-12-12,15,338,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
824614192,DRONE,,,74.20Z,5499,NN,False,PME,2016-11-15,15,339,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
824484158,NATURA DRONE,,,71.12A,5499,NN,False,,2016-12-01,15,340,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
825159718,AUVERDRONE FORMATION,,,85.59B,5499,NN,False,PME,2017-01-17,15,341,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
890703895,ZUHAITZ SOLUTIONS DRONE ET DIAGNOSTICS,,,74.20Z,5710,NN,False,PME,2020-11-02,15,342,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
889603882,SERVI-DRONES,,,81.22Z,5710,01,False,PME,2020-10-01,15,343,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
895191591,MULTIDRONE SOLUTIONS,,,81.22Z,5710,NN,False,PME,2021-03-11,15,344,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
809779275,MAD'IN DRONE,,MID,59.11A,5499,NN,False,PME,2015-02-20,15,345,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
833133234,DRONE BROADCASTING,,,59.11B,5499,NN,False,PME,2017-10-13,15,346,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
831291562,CALLDRONE,,,74.20Z,5499,NN,False,PME,2017-08-03,15,347,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
818100463,FARAH DRONE,,,74.20Z,5499,NN,False,PME,2016-01-21,15,348,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
818152019,SARL ACQUAVIVA PROTHESE,,,32.50A,5499,NN,False,PME,2016-02-01,15,349,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
905251450,DRONE TEAM,,,74.20Z,5710,01,False,PME,2021-11-15,15,350,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
904755048,CAPTAGRI-DRONE,,,74.90B,5499,NN,False,PME,2021-10-10,15,351,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
449302322,ACQUAVIVA HERVE,,,71.11Z,5499,NN,False,PME,2003-07-01,15,352,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
814429676,DRONE VOLANT IDENTIFIE,,,74.20Z,5499,NN,False,PME,2015-10-21,15,353,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
814422010,FLYING DRONE IMAGES,,,59.11A,5499,NN,False,PME,2015-11-01,15,354,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
814160818,DRONE PROJECT,,,74.20Z,5499,NN,False,PME,2015-10-01,15,355,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
810005017,AIR DRONE PRODUCTION,,,74.20Z,5499,NN,False,PME,2015-03-03,15,356,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
812926525,DRONE X'PERIENCE,,DX'P,85.59A,5499,NN,False,PME,2015-09-01,15,357,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
812906568,EKODRONE,,,59.11B,5499,00,False,PME,2015-09-01,15,358,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
814659397,RD DRONES,,,74.20Z,5499,NN,False,PME,2015-10-01,15,359,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
811637834,AVENIR DRONE,,,74.20Z,5499,NN,False,PME,2015-05-26,15,360,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
832883193,EURL AIR N DRONE,,AIR N DRONE,74.20Z,5499,NN,False,PME,2017-11-01,15,361,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
829148899,HELIATUS-DRONE,,,59.11B,5499,NN,False,PME,2017-04-19,15,362,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
827717158,ICARE DRONE RECORD,,,74.20Z,5499,NN,False,PME,2017-01-01,15,363,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
907795702,ARTISAN MENUISIER DRONET STEPHANE,,AMDS,43.32A,5710,01,False,PME,2021-11-30,15,364,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
820474120,DRONE-PRESTA,,,81.22Z,5499,NN,False,PME,2016-03-18,15,365,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
819549080,BREIZH DRONES EXPANSION,,,74.20Z,5499,NN,False,PME,2016-05-01,15,366,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
828902833,WELDRONE,,,74.20Z,5499,NN,False,PME,2017-04-03,15,367,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
908085277,FRANCE DRONES SOLUTIONS,,FDS,74.20Z,5710,NN,False,PME,2021-11-01,15,368,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
828990804,ID DRONE,,,74.20Z,5499,NN,False,PME,2017-04-10,15,369,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
828937060,DRONE AUSTRAL,,,74.20Z,5499,NN,False,PME,2017-04-11,15,370,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
888909397,SAS AQUAVIT,,,43.22A,5710,01,False,PME,2020-08-01,15,371,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
453495004,AQUAVELA,,,82.99Z,5499,NN,False,PME,2004-04-09,15,372,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
948421763,RHUYS EXPERTISE DRONE,,,74.90B,5710,NN,False,PME,2023-01-25,15,373,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
531943942,AQUAVIAL,,,46.38B,5499,NN,False,PME,2011-04-20,15,374,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
511873457,DRONEAU-GAUTHIER PEINTURE,,,43.34Z,5499,NN,False,PME,2009-04-06,15,375,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
512467838,SARL VDRONE CONCEPT,,,46.19B,5499,NN,False,PME,2009-04-01,15,376,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
803937622,DRONE IT,,,74.20Z,5499,NN,False,PME,2014-07-02,15,377,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
802861179,SARL AERODRONE-CENTRE,,,74.20Z,5499,NN,False,PME,2014-06-01,15,378,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
849067160,DRONES APPLICATION ET DEVELOPPEMENT SUD,,D.A.D SUD,74.20Z,5499,NN,False,PME,2019-02-27,15,379,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
851300616,SUD DRONE SYSTEM,,,74.20Z,5710,NN,False,PME,2019-06-01,15,380,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
751012048,DRONE 360,,,30.30Z,5499,NN,False,PME,2012-03-20,15,381,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
844978320,DRONE-AMBITION,,,59.11B,5499,NN,False,PME,2019-01-02,15,382,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
533304929,QUADRONE ELECTRICITE,,,43.21A,5499,NN,False,PME,2011-07-01,15,383,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
800013658,DRONE-VIEW,,,74.20Z,5499,NN,False,PME,2014-02-01,15,384,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
932539851,INGENIERIE & DRONE SOLUTIONS,,,71.12B,5710,NN,False,,2024-09-02,15,385,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
800108136,ACQUAVIT,,,46.73B,5499,NN,False,PME,2013-11-26,15,386,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
800093528,DRONE OCCITANIE,,,74.20Z,5499,NN,False,PME,2014-02-01,15,387,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
798876793,IDRONEX,,,74.20Z,5499,NN,False,PME,2014-01-01,15,388,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
929159309,THERMODRONESERVICES,,,71.20B,5710,NN,False,,2024-06-01,15,389,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
803712900,ALSADRONE,,,74.20Z,5499,NN,False,PME,2014-08-01,15,390,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
803824424,DRONE SHOT,,,74.20Z,5499,NN,False,PME,2014-07-01,15,391,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
803783554,OPTIMADRONE,,,74.20Z,5499,NN,False,PME,2014-08-01,15,392,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
840570774,DRONE SUPERVISION,,,74.20Z,5499,NN,False,PME,2018-07-01,15,393,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
841425705,DRONE EXPERT OCEAN INDIEN,,D.E.O.I,74.20Z,5499,NN,False,PME,2018-08-10,15,394,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
839701299,LR DRONES ET CONSEILS,,,70.22Z,5499,NN,False,PME,2018-05-18,15,395,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
840542302,DRONES SMART IMAGES,,,59.11B,5499,NN,False,PME,2018-06-25,15,396,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
838579811,ORAE DRONE EXPERTISES,,,74.20Z,5499,NN,False,PME,2018-03-05,15,397,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
840560122,EURL ZEPHYR - DRONE,,ZD,74.20Z,5499,NN,False,PME,2018-06-28,15,398,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
912646833,MR DRONE SERVICE,,,59.11B,5710,01,False,PME,2022-01-01,15,399,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
913174082,OBJECTIF DRONE PRODUCTION,,,30.30Z,5710,02,False,PME,2022-05-01,15,400,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
802142356,TOUT LE DRONE,,,32.99Z,5499,NN,False,PME,2014-04-11,15,401,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
803180744,3D DRONE,,,74.20Z,5499,NN,False,PME,2014-06-20,15,402,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
802948844,APOLLO DRONE,,,74.20Z,5499,NN,False,PME,2014-06-10,15,403,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
802984385,ACTIV'DRONES,,,74.20Z,5499,NN,False,PME,2014-06-02,15,404,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
802934448,AIR DRONE COMPAGNY,,,59.11A,5499,NN,False,PME,2014-06-01,15,405,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
804002160,DRONES APPLICATION ET DEVELOPPEMENT,,,74.20Z,5499,NN,False,PME,2014-08-01,15,406,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
808004493,ECODRONE,,,74.20Z,5499,NN,False,PME,2014-12-01,15,407,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
807634019,HUMMING DRONE,,H.D,74.20Z,5499,NN,False,PME,2014-09-01,15,408,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
791418908,ILE & DRONE,,,59.11A,5499,NN,False,PME,2013-02-18,15,409,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
539894584,AQUAVENIR,,,47.99B,5499,NN,False,PME,2012-02-13,15,410,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
899359459,L'INSTITUT DU DRONE,,,85.59B,5710,01,False,PME,2021-05-07,15,411,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
479894958,AQUAVOX,,,59.12Z,5499,NN,False,PME,2004-12-10,15,412,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
901247072,AERO INNOV DRONE,,,81.21Z,5710,01,False,PME,2021-07-12,15,413,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
499374726,DASSIEU MOTOCULTURE AIR DRONE SERVICE,,,33.12Z,5499,NN,False,PME,2007-07-13,15,414,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
888263605,AUXERRE DRONE EXPERTISE,,,74.20Z,5710,01,False,PME,2020-09-01,15,415,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
897997524,ACQUISITIONS AERIENNES BY DRONES - AABD,,,59.11B,5710,NN,False,PME,2021-04-03,15,416,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
389970583,EQUAVISION,,,58.19Z,5499,NN,False,PME,1993-01-19,15,417,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
980564751,MA TOPO DRONE,,MATOPODRONE,71.12A,5710,NN,False,PME,2023-06-01,15,418,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
038813309,SYND.COPR. DU 15-17 RUE DU 4EME ZOUAVE 9,,,81.10Z,9110,01,False,PME,1995-12-25,15,419,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
348902958,EURL JP DRONET DECORATION,,,31.09B,5499,NN,False,PME,1988-07-01,15,420,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
880983788,DRONES IMAGI'TECH,,,74.20Z,5710,NN,False,PME,2020-02-03,15,421,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
881357297,FRENCHIDRONE,,,85.59A,5710,01,False,PME,2020-02-01,15,422,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
883423188,LIMO DRONE,,,74.20Z,5710,01,False,PME,2020-05-11,15,423,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
885130351,DRONELOR'N & PLATRERIE,,,43.31Z,5710,01,False,PME,2020-07-01,15,424,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
899732341,TY DRONE,,,81.22Z,5710,01,False,PME,2021-05-10,15,425,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
493782718,AQUAVIA SOCIETE NOUVELLE,,,43.99D,5499,NN,False,PME,2007-01-01,15,426,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
901679100,PR DRONE FLY-TECH,,,59.11B,5710,NN,False,PME,2021-07-01,15,427,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
901455998,AQUAVIGIN,,,46.39B,5710,01,False,PME,2021-07-07,15,428,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
878390863,SPACEDRONE,,,30.30Z,5710,01,False,PME,2019-09-23,15,429,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
853667459,CYM DRONES,,,74.20Z,5710,01,False,PME,2019-09-19,15,430,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
493768931,AQUAVALOR,AQUAVALOR,,47.91A,5499,NN,False,PME,2007-02-01,15,431,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
488988783,ACQUAVIA,ACQUAVIA,,70.10Z,5499,NN,False,PME,2006-03-20,15,432,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
878004860,DRONE & TOIT,,,43.91B,5710,01,False,PME,2019-10-01,15,433,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
799091020,OUAVA SAS,,,62.01Z,5710,NN,False,,2014-01-01,14,434,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
879264471,DRONE SOLUTIONS LG,,DSLG,81.22Z,5499,NN,False,PME,2020-01-01,14,435,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949167696,MATFLY DRONE SERVICES,,,74.20Z,5710,NN,False,PME,2023-02-20,14,436,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949420319,DRONE77SERVICES,,,81.22Z,5710,NN,False,PME,2023-02-27,14,437,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
911917383,SASU HOPLIA DRONES SERVICES,,HDS,74.20Z,5710,NN,False,PME,2022-04-01,14,438,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
799576988,VIDEO DRONE TECHNOLOGIE,,,74.20Z,5499,NN,False,PME,2014-01-13,14,439,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
947970299,DRONE ENERGIE ET AGRONOMIE,,D-E-A,74.20Z,5710,NN,False,PME,2023-01-09,14,440,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
853774685,REFERENCE DRONE,,,85.59B,5499,01,False,PME,2019-09-04,14,441,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
953074325,DRONE TOM SERVICES,,,81.22Z,5710,NN,False,PME,2023-03-22,14,442,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
893755447,DOUZE DRONES,,,85.59B,5499,01,False,PME,2021-02-04,14,443,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
892887449,DRONE RESULT,,D.R,85.59A,5499,01,False,PME,2021-02-01,14,444,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
983254053,DRONE SOLUTIONS INVEST,,,71.20B,5499,NN,False,,2024-01-04,14,445,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
891202194,AXESSDRONE,,,59.11B,5499,01,False,PME,2020-11-18,14,446,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
914244926,VISI'EAU & AIR DRONE,,,74.90B,5499,NN,False,PME,2022-05-26,14,447,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
920334711,LDP DRONES SERVICES,,,59.11B,5710,NN,False,PME,2022-09-27,14,448,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
495010340,SERVICES UNIVERSAUX D'AIDES ADMINISTRATIVES ET DE VALORISATION D'ENTREPRISES,,SUAVE,70.22Z,5499,NN,False,,2007-04-01,14,449,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
898542279,INSTADRONE ORANGE,,,59.11B,5499,01,False,PME,2021-04-09,14,450,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
431856400,LES COURS ACQUAVIVA,,,85.52Z,9220,00,False,PME,1999-10-24,13,451,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
910416270,DANDELION DRONE,,,74.20Z,5710,NN,False,PME,2022-01-18,13,452,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
891720054,DRONE AND SON,,,59.11B,5710,NN,False,PME,2020-11-22,13,453,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
892617358,PLANDRONE,,,74.20Z,5710,NN,False,PME,2021-01-02,13,454,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
892837261,MF DRONE,,,74.20Z,5710,NN,False,PME,2021-01-06,13,455,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
895338986,ASDRONEF,,,74.20Z,5710,NN,False,PME,2021-03-01,13,456,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
890871866,INSTRADRONE MARSEILLE,,,59.11B,5710,NN,False,PME,2020-10-31,13,457,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
890458615,DRONE 21 BOURGOGNE,,,74.20Z,5710,NN,False,PME,2020-10-30,13,458,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
890350960,DRONE MEDITERRANEE,,,74.20Z,5710,NN,False,PME,2020-11-02,13,459,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
892571514,TOURNAGE DRONE PARIS,,TDP,77.39Z,5710,NN,False,PME,2021-01-04,13,460,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
891892531,DRONEINFOR,,,46.51Z,5710,NN,False,PME,2020-07-01,13,461,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
892127838,SUPAIR DRONE,,SUD,85.59A,5710,NN,False,PME,2020-12-03,13,462,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
893751933,DRONE&MOTION,,,59.11A,5710,NN,False,PME,2021-02-01,13,463,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
907547335,AEP DRONE,,,30.30Z,5710,NN,False,PME,2021-11-17,13,464,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
908515356,DF DRONES,,DFD,74.20Z,5710,NN,False,PME,2021-12-06,13,465,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
908685258,AJS DRONE,,,74.20Z,5710,NN,False,PME,2022-01-01,13,466,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
905396198,UAV PILOTE,,,59.11B,5710,NN,False,PME,2021-09-10,13,467,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
428638910,,AQUAVINO,,47.89Z,1000,NN,False,PME,2000-01-03,13,468,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
952338713,AERODRONE MULTISERVICES,,,81.22Z,5499,NN,False,PME,2023-04-10,13,469,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
952705580,S-C DRONE SERVICES,,,81.22Z,5499,NN,False,PME,2023-05-03,13,470,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
420596264,,MME SUAVET,,81.21Z,1000,NN,False,PME,1998-10-02,13,471,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
881685788,CAPACITY-DRONE,,,59.11B,5710,NN,False,PME,2020-02-01,13,472,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
910685940,VDRONE PRODUCTION,,,59.11B,5710,NN,False,PME,2022-01-02,13,473,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
814984613,VIDEO DRONE INTERNATIONAL,,,59.11A,5710,NN,False,PME,2016-01-01,13,474,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
907756118,LR DRONE,,,74.20Z,5710,NN,False,PME,2022-01-01,13,475,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
820308344,,VTEL DRONE,,59.11B,1000,NN,False,PME,2016-05-01,13,476,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
907709638,AXONE DRONE,,,74.20Z,5710,NN,False,PME,2021-11-18,13,477,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
907721351,INTELLIGENCE OF DRONE,,IOD,80.20Z,5710,NN,False,PME,2021-11-19,13,478,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
904593290,YANA DRONE,,,81.29B,5710,NN,False,PME,2021-11-01,13,479,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
908945181,SERVICE2DRONE,,,81.21Z,5710,NN,False,PME,2021-12-08,13,480,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
909118937,ALPHA DRONES FRANCE,,,74.20Z,5710,NN,False,PME,2022-01-10,13,481,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
909689804,PR DRONES,,,81.29B,5710,NN,False,PME,2022-01-13,13,482,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
910146620,MISSION DRONE SF,,,74.20Z,5710,NN,False,PME,2022-02-01,13,483,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
853844496,SUAVIS,,,46.19B,5710,NN,False,PME,2019-09-10,13,484,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
879899557,BORDEAUX DRONE STORE,,,74.20Z,5710,NN,False,PME,2019-12-01,13,485,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
880913553,AIR BTP DRONE,,,74.20Z,5710,NN,False,PME,2020-01-02,13,486,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
531111532,,ENGLISH BUILDER SERVICE DI SUAVA TOMA IULIAN,,43.99C,1000,NN,False,PME,2011-03-18,13,487,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
529639650,COPROPRIETE LES ZOUAVES,,,81.10Z,9110,NN,False,PME,2010-10-25,13,488,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
912645447,CONCEPT DRONE PRO,,,74.20Z,5710,NN,False,PME,2022-03-17,13,489,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
911914067,DRONE DE MIX,,,59.11B,5710,NN,False,PME,2022-03-16,13,490,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
911549160,DRONES ET VINS IMPULSIONS,,,59.11B,5710,NN,False,PME,2022-03-01,13,491,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
914112404,SARL DRONE VISUAL INSPECTION,,,33.16Z,5499,NN,False,PME,2022-05-12,13,492,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
910796390,OLI-R DRONE,,,74.20Z,5710,NN,False,PME,2022-02-22,13,493,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
879952984,TD DRONE,,,81.29A,5710,NN,False,PME,2019-12-13,13,494,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
880179395,HASHTAGDRONE,,,59.11A,5710,NN,False,PME,2020-01-02,13,495,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
850483900,THE FRENCH DRONE,,,85.59B,5710,NN,False,PME,2019-06-01,13,496,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
849586946,DIOUK DRONE,,,74.20Z,5710,NN,False,PME,2019-03-27,13,497,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
